animal_id,name,datetime,found_location,type,intake_condition,sex,age,breed,color_primary,color_secondary,num_stays,avg_stay_len
A783989,Jack,2018-11-09 17:36:00,6029 Blue Bluff Road in Austin (TX),Stray,Normal,Intact Male,1,Beagle Mix,White,,1,41.97708333333333
A783991,Yoshi,2018-11-09 17:45:00,Hogan in Austin (TX),Stray,Normal,Intact Male,2,Rat Terrier Mix,White,Black,1,26.111805555555556
A783995,Mia,2018-11-09 18:25:00,Tanglewood in Austin (TX),Stray,Normal,Spayed Female,1,Beagle Mix,Brown,Black,1,13.622222222222222
A783997,Seamus,2018-11-09 18:36:00,11Th Streeet And Chicon Street in Austin (TX),Stray,Normal,Intact Male,1,Border Terrier Mix,Tan,,1,42.99027777777778
A783999,*Randy Moss,2018-11-09 21:51:00,9333 Research Blvd in Austin (TX),Stray,Normal,Intact Male,2,Pit Bull Mix,Blue,White,1,142.64652777777778
A784009,*Rainey,2018-11-10 09:42:00,Palo Blanco Ln & Nuckols Crossing Rd in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Yellow,,1,49.31458333333333
A784010,Willie,2018-11-10 09:42:00,Palo Blanco Ln & Nuckols Crossing Rd in Austin (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Brown,,1,76.26736111111111
A784017,Quill,2018-11-10 11:26:00,Bissel in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,White,Black,1,34.23125
A784023,*Henry,2018-11-10 12:57:00,12901 North Interstate Hwy 35 Building 7 in Austin (TX),Stray,Normal,Intact Male,2,Pit Bull Mix,White,Black,1,164.30902777777777
A784030,*Bootlegger,2018-11-10 13:53:00,8601 Research in Austin (TX),Stray,Normal,Intact Male,2,Pit Bull Mix,Black,White,1,162.13819444444445
A784053,*Leopold,2018-11-10 19:19:00,21101 Hog Eye Rd in Travis (TX),Stray,Sick,Intact Male,3,Pit Bull Mix,Blue,White,1,140.91041666666666
A784066,N/A,2018-11-11 07:10:00,Stassney Lane in Austin (TX),Public Assist,Injured,Intact Male,2,Labrador Retriever Mix,Yellow,,1,54.454861111111114
A784069,Tanque,2018-11-11 11:09:00,North Lamar Boulevard And West Parmer Lane in Austin (TX),Stray,Normal,Intact Male,1,Doberman Pinsch Mix,Black,Brown,1,38.21736111111111
A784071,Crunchy,2018-11-11 11:13:00,5605 Springdale Road in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,Black,White,1,60.22430555555555
A784073,N/A,2018-11-11 11:28:00,Cameron Road And Us 290 Frontage Road in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,White,1,24.227777777777778
A784074,N/A,2018-11-11 11:58:00,5494 Walnut Grove Drive in Austin (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Brown,White,1,82.25208333333333
A784075,Waylon,2018-11-11 11:58:00,5494 Walnut Grove Drive in Austin (TX),Stray,Normal,Intact Male,4,Catahoula Mix,Brown,White,1,38.21944444444444
A784085,Thory,2018-11-11 13:05:00,Oak Cliff Drive in Austin (TX),Stray,Normal,Intact Male,1,Scottish Terrier Mix,Black,White,1,42.15902777777778
A784086,N/A,2018-11-11 13:49:00,North Meadows Drive And Newmont Road in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Shorthair Mix,Tan,Black,1,76.12708333333333
A784087,Stella,2018-11-11 13:59:00,1020 Grove Boulevard in Austin (TX),Stray,Normal,Intact Female,1,Alaskan Husky,White,,1,40.11805555555556
A784088,Rose,2018-11-11 13:59:00,1020 Grove Boulevard in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,White,Tan,1,39.13194444444444
A784089,Juniper,2018-11-11 14:17:00,13021 Dessau Road in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Yellow,White,1,54.09166666666667
A784091,Lily,2018-11-11 14:40:00,3208 Rasberry Road in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Black,White,1,39.10347222222222
A784092,King,2018-11-11 14:40:00,3208 Rasberry Rd in Austin (TX),Stray,Normal,Intact Male,1,Black/Tan Hound Mix,Black,Brown,1,73.12361111111112
A784099,Jack,2018-11-23 11:00:00,Travis (TX),Owner Surrender,Normal,Neutered Male,2,German Shepherd,Brown,Black,1,18.443055555555556
A784102,Koda,2018-11-11 15:55:00,East Slaughter Lane in Austin (TX),Stray,Normal,Intact Male,2,Pit Bull Mix,Tan,White,3,12.013888888888888
A784113,Dorian,2018-11-11 16:53:00,Austin (TX),Stray,Normal,Intact Male,1,Border Terrier Mix,Gray,,1,24.99375
A784114,June Bug,2018-11-11 17:01:00,1210 Southport in Austin (TX),Stray,Normal,Spayed Female,2,Bull Terrier Miniature Mix,White,Black,1,8.07638888888889
A784116,*Franklin,2018-11-11 17:19:00,22234 Palmera Cove in Austin (TX),Stray,Normal,Neutered Male,8,Labrador Retriever Mix,Black,White,1,45.81319444444444
A784127,Thor,2018-11-12 11:46:00,11700 Dessau Road in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,White,2,20.24861111111111
A784128,Ted,2018-11-12 11:50:00,2600 Via Fortuna in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Black,Tan,1,45.24791666666667
A784137,*Quinn,2018-11-12 13:44:00,Dove Springs Drive And Creek Bend Drive in Austin (TX),Stray,Normal,Intact Male,1,Pit Bull Mix,Brown,White,1,30.20347222222222
A784148,*Alex,2018-11-12 14:23:00,East Riverside Drive And Montopolis Drive in Austin (TX),Stray,Normal,Intact Male,2,German Shepherd Mix,Black,Tan,1,44.40069444444445
A784157,*Panda,2018-11-12 15:26:00,4902 Scarsdale Drive in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,Black,1,46.15694444444444
A784158,Julia,2018-11-12 15:26:00,4902 Scarsdale Drive in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,Brown,1,51.08611111111111
A784159,Lucky,2018-11-12 15:38:00,Ocallahan Drive And Frate Barker Road in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Black,,1,87.08055555555555
A784160,*Courage,2018-11-12 15:38:00,Ocallahan Drive And Frate Barker Road in Austin (TX),Stray,Normal,Intact Male,1,Border Collie Mix,Black,White,1,41.140972222222224
A784164,Ginger,2018-11-12 16:33:00,Austin (TX),Owner Surrender,Normal,Intact Female,2,Pit Bull Mix,Brown,White,1,48.31041666666667
A784170,Pippin,2018-11-12 18:13:00,12708 Pond Woods Road in Austin (TX),Stray,Normal,Intact Male,4,Black Mouth Cur,Tan,Black,1,42.790277777777774
A784173,Daphne,2018-11-12 19:05:00,3138 Manor Road in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,Blue,1,37.95
A784217,Rosie,2018-11-13 11:23:00,7126 Dee Gabriel Collins in Travis (TX),Stray,Normal,Intact Female,2,Rottweiler Mix,Black,Brown,1,81.26458333333333
A784223,Kiwi,2018-11-13 11:32:00,Colton Bluff Springs in Austin (TX),Stray,Normal,Intact Female,1,Staffordshire Mix,Brown,White,1,70.21875
A784258,Kiya,2018-11-13 13:44:00,5700 Killingsworth Lane in Pflugerville (TX),Stray,Normal,Spayed Female,3,German Shepherd Mix,White,Tan,2,10.575347222222222
A784275,Scooby,2018-11-13 14:36:00,East Oltorf Street And South Pleasant Valley Road in Austin (TX),Stray,Normal,Intact Male,1,German Shepherd Mix,Tan,Black,1,9.054166666666667
A784280,Jenkins,2018-11-13 15:08:00,5036 Turnersville Road in Travis (TX),Stray,Normal,Neutered Male,5,Pit Bull Mix,Blue,Brown,1,32.84444444444444
A784284,N/A,2018-11-13 15:31:00,East 2Nd And Chicon in Austin (TX),Stray,Normal,Intact Male,1,Dachshund Mix,Red,White,1,22.836805555555557
A784308,Callie,2018-11-13 18:58:00,Cordell Lane in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,Black,White,1,45.00416666666667
A784313,Schultz,2018-11-14 09:00:00,2206 Blue Meadow Dr in Austin (TX),Stray,Normal,Intact Male,2,German Shepherd Mix,Tan,,2,113.13541666666667
A784316,Kira,2018-11-14 11:01:00,7403 Burleson in Austin (TX),Stray,Normal,Intact Female,2,German Shepherd Mix,Tan,Black,1,44.21527777777778
A784318,N/A,2018-11-14 11:36:00,12025 Pecangate Way in Travis (TX),Stray,Injured,Neutered Male,1,Chihuahua Shorthair Mix,Tricolor,,1,11.027777777777779
A784319,*Powder,2018-11-14 11:40:00,10319 Burklund Rd in Austin (TX),Stray,Normal,Intact Female,1,American Bulldog Mix,White,Black,1,19.226388888888888
A784321,Oscar,2018-11-14 11:47:00,Cameron Road And Ferguson Lane in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,,1,30.24375
A784322,Lucy,2018-11-14 11:47:00,Cameron Road And Ferguson Lane in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Black,White,1,33.99166666666667
A784344,*Rickshaw,2018-11-14 17:10:00,21205 W Sh71 in Travis (TX),Stray,Normal,Intact Male,6,Rhod Ridgeback Mix,Red,,2,43.01770833333333
A784347,Chiby,2018-11-14 17:59:00,12138 N Lamar in Austin (TX),Stray,Normal,Intact Female,2,Siberian Husky Mix,White,Tan,1,42.135416666666664
A784349,Red,2018-11-14 18:10:00,969 Fm 973 in Austin (TX),Stray,Normal,Intact Male,4,Pit Bull Mix,Tan,White,1,91.32708333333333
